id,parent_list_id,title,url,source_domain,source_file,crawl_time,extraction_method,selector_used,content_quality_class,quality_gate_pass,old_action,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason,model,reviewed_at,prompt_version
PUBEXP000285,,清华大学图书馆学生馆员座谈会成功举办-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/4589.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000285_清华大学图书馆学生馆员座谈会成功举办-清华大学图书馆.md,2026-08-12T22:03:52+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,图书馆服务,news_event,图书馆学生馆员,outdated,,正文说明图书馆举办了学生馆员座谈会，参会对象包括图书馆老师和20余位学生馆员，主题是收集同学建议、交流分队工作想法。,这是2021年的单次会议报道，主要是活动过程和宣传性回顾，没有提供可复用的办事流程、申请条件、联系方式、长期稳定入口或学生可直接使用的服务信息。,False,正文属于图书馆学生馆员座谈会的新闻回顾，内容以活动叙述为主，不含学生未来可直接复用的服务或办事信息，且已过时，故拒绝。,gpt-5.4-mini,2026-08-12T22:19:54+08:00,v2_frozen
PUBEXP000286,,图书馆举办2021新教师专场读者座谈会活动-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/4299.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000286_图书馆举办2021新教师专场读者座谈会活动-清华大学图书馆.md,2026-08-12T22:03:52+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,非目标范围,news_event,新入职教师,outdated,,正文说明图书馆于2021年8月27日举办了面向全校新教师的专场读者座谈会，并提到活动内容包括“图书馆资源服务快速指南”“交流座谈”和“参观图书馆”，涉及借阅规则、学科资源、校外访问、教参服务、学者库和学科服务等介绍。,整体是一次活动新闻回顾，以活动经过、现场交流和出席人员为主，没有形成可直接复用的面向学生的办事流程、稳定服务入口或长期适用的规则说明；且明确是2021年的活动，明显过期。,False,该页是图书馆面向新教师的活动新闻回顾，不是可复用的学生办事知识条目；虽然提到了一些服务主题，但正文未提供可直接使用的稳定入口、办理条件或流程，且内容已过时，因此拒绝。,gpt-5.4-mini,2026-08-12T22:19:58+08:00,v2_frozen
PUBEXP000287,,清华大学图书馆党委组织党员及积极分子赴西柏坡等地进行社会实践-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/4127.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000287_清华大学图书馆党委组织党员及积极分子赴西柏坡等地进行社会实践-清华大学图书馆.md,2026-08-12T22:03:52+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆党员及积极分子,outdated,,无直接可复用的学生办事或服务知识；正文仅叙述图书馆党委组织人员赴西柏坡、狼牙山开展社会实践并参观学习的经过。,全文是2021年的活动新闻回顾，内容集中在参观狼牙山五勇士陈列馆、西柏坡、国家安全教育馆和廉政教育馆，以及重温入党誓词；没有面向学生的流程、入口、条件、材料、地点时间或可持续使用的资源导航。,False,这是图书馆党委社会实践活动报道，属于新闻宣传与活动回顾，不提供学生可复用的办事流程或服务入口，且时间明确过期，按规则应拒绝。,gpt-5.4-mini,2026-08-12T22:20:00+08:00,v2_frozen
PUBEXP000288,,清华大学图书馆音乐讲堂启用仪式暨石叔诚音乐讲座“黄河”圆满举行-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/3920.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000288_清华大学图书馆音乐讲堂启用仪式暨石叔诚音乐讲座“黄河”圆满举行-清华大学图书馆.md,2026-08-12T22:03:53+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,校园生活,news_event,清华师生与校友,outdated,,正文说明“图书馆音乐讲堂正式开放，未来将安排音乐讲座、音乐演奏等活动”，可看出该场所面向师生提供音乐教学与欣赏服务。,主体是2021年启用仪式暨首场音乐讲座的新闻回顾，内容集中在致辞、捐赠、合影和活动现场描述，没有提供可直接执行的学生办事流程、预约方式、地点时间、联系方式或稳定规则；属于明显过期的宣传/活动报道。,False,页面核心是一次性启用仪式和讲座新闻，不是可复用的学生办事或资源条目；虽提到音乐讲堂未来提供活动，但缺少任何可执行入口与稳定服务信息，且时间明显过期，因此不纳入。,gpt-5.4-mini,2026-08-12T22:20:02+08:00,v2_frozen
PUBEXP000289,,第9期：张肖阳——一名非典型海外博士的心路：从读书到阅己-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1154/3355.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000289_第9期：张肖阳——一名非典型海外博士的心路：从读书到阅己-清华大学图书馆.md,2026-08-12T22:03:53+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,校园生活,news_event,校内读者/学生,outdated,,正文只描述了2019年5月30日在西馆（逸夫馆）303会议室举办的第9期读书经验分享会及现场交流内容，没有形成可长期复用的办事流程、服务入口、规则或稳定资源导航。,典型活动回顾/新闻稿：标题为“成功举办”，正文大量叙述讲座过程、嘉宾发言、现场提问、感谢致辞和筹备过程，属于一次性活动报道，且时间明确为2019年，明显过期且不具备持续可执行性。,False,本页是图书馆读书分享会的活动报道，不提供学生未来可直接使用的固定服务、流程或资源入口，且内容为单次活动回顾并已过时，故拒绝。,gpt-5.4-mini,2026-08-12T22:20:06+08:00,v2_frozen
PUBEXP000290,,第66期：吕舟——穿越中轴线-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/7300.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000290_第66期：吕舟——穿越中轴线-清华大学图书馆.md,2026-08-12T22:03:53+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,非目标范围,news_event,师生与校内活动关注者,outdated,,正文主要记录了2024年12月11日“学在清华·真人图书馆”第66期讲座活动，介绍了嘉宾吕舟对北京中轴线历史与文化价值的分享，并提到清华工会将举办相关系列活动。,全文以活动回顾、嘉宾发言和现场留言为主，没有提供学生可直接复用的办事流程、申请入口、资格条件、材料、规则、FAQ或稳定服务资源；属于典型讲座新闻/宣传回顾，且活动已发生，时效性强。,False,这是一次已结束的校园讲座活动报道，内容主要是新闻回顾和文化宣传，不包含可稳定复用的学生办事或资源入口，因此不适合作为面向学生的知识条目。,gpt-5.4-mini,2026-08-12T22:20:13+08:00,v2_frozen
PUBEXP000291,,第57期: 黄家林——教我如何不想他：图说大师往事-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/6157.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000291_第57期_ 黄家林——教我如何不想他：图说大师往事-清华大学图书馆.md,2026-08-12T22:03:54+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,图书馆服务,news_event,校内外读者,outdated,,正文提供了本期活动的直播回放地址，说明曾有可观看的活动回放资源。,主体是对第57期“学在清华·真人图书馆”线下/线上活动的新闻回顾，内容为嘉宾讲述赵元任先生学术人生、活动过程和现场交流，属于单次活动报道；没有面向学生的可复用办事流程、制度、FAQ、稳定服务入口或持续资源导航，且活动时间明确为2023年3月，时效性强。,False,这是图书馆真人图书馆活动的新闻回顾，核心是活动报道与人物分享，不是可复用的学生办事或稳定资源条目，且已明显过期，故拒绝。,gpt-5.4-mini,2026-08-12T22:20:14+08:00,v2_frozen
PUBEXP000292,,第53期：阎学通——如何科学预测国际问题-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/3361.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000292_第53期：阎学通——如何科学预测国际问题-清华大学图书馆.md,2026-08-12T22:03:54+08:00,site_selector,.v_news_content,detail_content,True,approve,reject,非目标范围,news_event,校内外师生,outdated,,正文仅提供一次真人图书馆活动的内容概述：阎学通围绕“如何科学预测国际问题”作分享，漆海霞作评论，并提到现场提问及推荐参考文献。,整页主体是活动回顾、嘉宾发言、现场互动和赠书仪式，属于讲座新闻/宣传，不包含可直接复用的学生办事流程、稳定服务入口、申请条件、规则或明确可执行的校园服务信息。,False,这是清华图书馆真人图书馆活动的新闻回顾页，核心是活动经过与学术分享，不是面向学生可反复使用的办事/服务/资源导航条目，且内容时效性强，故应拒绝。,gpt-5.4-mini,2026-08-12T22:20:15+08:00,v2_frozen
PUBEXP000293,,第51期：前UNESCO教育助理总干事唐虔——我在国际组织的25年-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2773.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000293_第51期：前UNESCO教育助理总干事唐虔——我在国际组织的25年-清华大学图书馆.md,2026-08-12T22:03:54+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,国际事务,news_event,对国际组织职业发展感兴趣的学生,outdated,,正文提到同学们就“国际组织工作机会申请与职业发展”等问题向唐虔提问，唐虔也分享了国际组织工作经验、能力要求和国际视野培养建议。,全文主体是一次已结束的真人图书馆活动新闻回顾，包含致辞、合影、赠书、嘉宾介绍和活动经过，属于一次性活动报道，不是可直接复用的办事流程、稳定服务入口或资源目录。,False,页面本质是图书馆活动新闻报道，虽含少量职业分享，但核心信息不可稳定复用，不能作为面向学生的知识条目保留。,gpt-5.4-mini,2026-08-12T22:20:20+08:00,v2_frozen
PUBEXP000294,,第40期：刘国忠——走出疑古-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2935.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000294_第40期：刘国忠——走出疑古-清华大学图书馆.md,2026-08-12T22:03:55+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,非目标范围,news_event,清华师生,outdated,,正文仅介绍2019年4月11日“学在清华•真人图书馆”暨读书文化月活动的现场情况，并在文末简要说明“学在清华•真人图书馆”系列活动由清华大学图书馆、研究生会和国家大学生文化素质教育基地联合主办，属于活动介绍。,主体为对李学勤先生生平、学术贡献及活动现场问答的新闻式回顾，属于人物/活动报道与纪念宣传；没有提供可直接执行的学生办事流程、服务入口、资格条件、办理地点时间等可复用知识。,False,页面核心是2019年活动回顾与人物纪念，信息一次性、宣传性强，不能稳定回答学生办事或服务问题，不符合可复用知识条目准入标准。,gpt-5.4-mini,2026-08-12T22:20:28+08:00,v2_frozen
PUBEXP000295,,第37期：倪维斗——知识分子的社会贡献和爱国情怀-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2932.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000295_第37期：倪维斗——知识分子的社会贡献和爱国情怀-清华大学图书馆.md,2026-08-12T22:03:55+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,非目标范围,news_event,师生读者,outdated,,正文仅描述清华大学图书馆“真人图书馆”第37期活动的分享内容、互动环节和活动主题，提到由研究生会、图书馆和文化素质教育基地联合举办。,整体是活动新闻回顾与人物分享，核心内容为倪维斗院士的科研经历、爱国情怀和现场感想，没有提供可复用的学生办事流程、服务入口、规则、地点时间的长期有效信息，也不是稳定资源导航。,False,这是一次已结束的校园活动新闻回顾，主要价值在宣传与记录现场内容，不含学生未来可直接使用的办事或资源入口，且时效已过，故不予收录。,gpt-5.4-mini,2026-08-12T22:20:28+08:00,v2_frozen
